listing_id,listing_name,host_id,host_name,property_type,room_type_id,location_id,accommodates,bathrooms,bedrooms,beds,bed_type,price,minimum_nights,maximum_nights,number_of_reviews,actual_review_count,first_review_date,last_review_date,review_scores_rating,reviews_per_month
241032,Stylish Queen Anne Apartment,956883,Maija,Apartment,1,3229,4,1.0,1.0,1.0,Real Bed,85.0,1,365,207,207,2011-11-01,2016-01-02,95.0,4.07
953595,Bright & Airy Queen Anne Apartment,5177328,Andrea,Apartment,1,3230,4,1.0,1.0,1.0,Real Bed,150.0,2,90,43,43,2013-08-19,2015-12-29,96.0,1.48
3308979,New Modern House-Amazing water view,16708587,Jill,House,1,3231,11,4.5,5.0,7.0,Real Bed,975.0,4,30,20,20,2014-07-30,2015-09-03,97.0,1.15
7421966,Queen Anne Chateau,9851441,Emily,Apartment,1,3232,3,1.0,0.0,2.0,Real Bed,100.0,1,1125,0,0,,,0.0,0.0
278830,Charming craftsman 3 bdm house,1452570,Emily,House,1,3233,6,2.0,3.0,3.0,Real Bed,450.0,1,1125,38,38,2012-07-10,2015-10-24,92.0,0.89
5956968,Private unit in a 1920s mansion,326758,Andrew,House,2,3234,2,1.0,1.0,1.0,Real Bed,120.0,1,6,17,17,2015-06-11,2015-09-28,95.0,2.45
1909058,Queen Anne Private Bed and Bath,2497928,Gary And Beth,House,2,3235,2,1.0,1.0,1.0,Real Bed,80.0,3,14,58,58,2014-01-27,2015-12-07,99.0,2.46
856550,Tiny Garden cabin on Queen Anne  ,4016632,Jean-Marc,Cabin,2,3236,2,1.0,1.0,1.0,Real Bed,60.0,2,7,173,173,2013-01-03,2016-01-01,97.0,4.73
4948745,Urban Charm || Downtown || Views,2166277,Aliza,Apartment,2,3226,2,1.0,1.0,1.0,Real Bed,90.0,3,1125,8,8,2015-06-22,2015-08-17,97.0,1.22
2493658,Airy + Bright Queen Anne Apartment,5177328,Andrea,Apartment,1,3237,4,1.0,1.0,1.0,Real Bed,150.0,2,365,32,32,2014-04-27,2015-12-20,97.0,1.55
175576,Private Apartment - Queen Anne Hill,239585,Ray & Eileen,House,1,3238,2,1.0,1.0,1.0,Real Bed,95.0,3,7,181,181,2011-07-21,2015-11-25,97.0,3.33
4454295,Upper Queen Anne Craftsman House,4606439,Nadia,House,1,3239,2,1.0,1.0,1.0,Real Bed,99.0,3,1125,8,8,2015-05-06,2015-12-16,97.0,0.98
3883392,Open Plan 2bdr/1bath in Queen Anne,19932967,Pat & Roberta,Apartment,1,3240,4,1.0,2.0,3.0,Real Bed,245.0,3,14,13,13,2014-11-09,2015-10-02,98.0,0.92
8889257,Elegance in Historic Queen Anne,25899989,Ellie,House,1,3241,5,1.0,2.0,3.0,Real Bed,165.0,2,1125,3,3,2015-12-16,2016-01-02,100.0,3.0
5680462,Stunning 6 bd in THE BEST Location!,22372266,Sarah,House,1,3242,16,3.5,6.0,15.0,Real Bed,461.0,3,29,18,18,2015-06-15,2015-11-15,98.0,2.65
8988178,"Lovely Queen Anne Cottage, 2 BR",2983711,Paige,House,1,3243,5,1.0,2.0,2.0,Real Bed,109.0,3,15,1,1,2015-11-25,2015-11-25,80.0,0.73
3245876,Park Life in Lower Queen Anne,9465817,Libby,Apartment,2,3244,2,1.0,1.0,1.0,Real Bed,66.0,1,10,84,84,2014-06-30,2016-01-02,95.0,4.55
4933447,"Private Garden Suite, Bay View",25417834,Markus And Melissa,House,2,3245,2,1.0,1.0,1.0,Real Bed,99.0,2,14,45,45,2015-03-16,2015-11-06,98.0,4.58
7735464,Queen Anne Getaway Near Seattle!,6170760,Sam,Apartment,2,3246,2,2.0,1.0,1.0,Futon,200.0,1,1125,0,0,,,0.0,0.0
6291829,Grand Craftsman Home on Queen Anne,32713558,Kary,House,1,3247,10,3.5,5.0,5.0,Real Bed,700.0,3,30,5,5,2015-07-07,2015-08-10,85.0,0.82
9218403,Queen Anne View One Bedroom,14100483,Annie,Condominium,1,3248,1,1.0,1.0,1.0,Real Bed,110.0,1,1125,1,1,2016-01-03,2016-01-03,100.0,1.0
4125779,Cozy Queen Anne Finished Basement,21401856,Nick,House,2,3249,3,1.5,1.0,2.0,Real Bed,99.0,1,1125,11,11,2014-09-27,2015-10-18,84.0,0.71
8942678,Lovely Queen Anne home,46675077,Susanna,House,1,3250,8,2.0,4.0,4.0,Real Bed,450.0,4,1125,1,1,2015-12-01,2015-12-01,100.0,0.86
10106055,"Cozy Lower Level, Upper Queen Anne",51860756,Maggie & Alex,House,2,3251,2,1.0,1.0,1.0,Real Bed,75.0,1,1125,0,0,,,0.0,0.0
6362362,Charming home on Queen Anne,33147763,Tracy,House,1,3252,5,2.5,3.0,3.0,Real Bed,600.0,3,1125,1,1,2015-07-20,2015-07-20,100.0,0.18
3544550,VIEW-Monthly Rental Available,16708587,Jill,House,1,3253,8,2.5,3.0,5.0,Real Bed,450.0,4,1125,8,8,2015-07-04,2015-09-02,100.0,1.3
9025039,Cute Bungalow-Close to Everything!,68155,Lori,House,1,3254,5,1.0,2.0,3.0,Real Bed,150.0,1,1125,0,0,,,0.0,0.0
3200646,Micro Gypsy Wagon on Queen Anne,4016632,Jean-Marc,Camper/RV,2,3255,2,1.0,1.0,1.0,Real Bed,45.0,2,7,80,80,2014-07-06,2016-01-02,95.0,4.38
8859380,STUNNING VIEW of Puget Sound,3792761,Kimberly,Apartment,1,3256,6,2.0,3.0,3.0,Real Bed,300.0,2,1125,6,6,2015-10-24,2016-01-02,100.0,2.47
4520099,Open Airy Queen Anne Condo,6184895,Lana,Apartment,1,3257,3,1.0,1.0,2.0,Real Bed,80.0,2,1125,4,4,2015-01-04,2015-07-25,85.0,0.33
2481869,Airy + Bright Queen Anne Cottage,5177328,Andrea,Apartment,1,3258,4,1.0,1.0,1.0,Real Bed,175.0,2,365,38,38,2014-05-01,2015-10-11,96.0,1.86
1110749,Queen Anne 3 bed near everything,5325329,Blair,House,1,3259,6,1.5,3.0,3.0,Real Bed,325.0,2,1125,68,68,2013-06-15,2015-12-21,92.0,2.18
5978498,1914 Stunner View Ocean Mountain,31037494,Silvia,House,1,3260,4,3.0,3.0,2.0,Real Bed,175.0,4,120,8,8,2015-07-06,2015-12-03,88.0,1.31
5021081,Seattle Queen Anne Beauty,25906186,Vacation,House,1,3261,7,3.5,4.0,3.0,Real Bed,222.0,2,1125,5,5,2015-08-07,2015-11-12,75.0,0.99
1686930,The Hideaway- Queen Anne/downtown,8916363,Paige,Apartment,1,3262,4,1.0,2.0,2.0,Real Bed,159.0,1,1125,62,62,2013-10-08,2015-12-07,97.0,2.27
7680289,QUEEN ANNE VIEW ONE! - SEATTLE,40335071,Kevin,Apartment,1,3263,4,1.0,1.0,2.0,Real Bed,125.0,2,365,19,19,2015-08-27,2015-11-29,95.0,4.35
7207641,"URBAN SANCTUARY, 3BR, QUEEN ANNE",6544973,Joe & Anna,House,1,3264,8,3.0,3.0,3.0,Real Bed,348.0,3,1125,5,5,2015-08-04,2015-09-03,96.0,0.97
5062445,Cozy Homebase Close to Downtown,21072725,Chris,House,2,3265,1,1.0,1.0,1.0,Futon,45.0,1,1125,7,7,2015-05-17,2015-12-08,97.0,0.9
8925878,VIEW QUEEN ANNE! - VINTAGE SEATTLE,40335071,Kevin,Apartment,1,3266,4,1.0,1.0,2.0,Real Bed,150.0,2,365,2,2,2015-10-25,2015-12-18,100.0,0.83
6389657,Cute little Seattle Studio!,2052160,Ruth,Apartment,1,3227,2,1.0,0.0,1.0,Real Bed,80.0,3,1125,11,11,2015-07-22,2015-08-19,98.0,1.98
4218733,Walker's Dream on Queen Anne Hill,21896205,Henry,Apartment,1,3267,4,1.0,1.0,2.0,Real Bed,110.0,2,1125,71,71,2014-10-09,2016-01-01,90.0,4.7
2715623,"DARLING VINTAGE COTTAGE, QUEEN ANNE",8242272,Debera,House,1,3268,3,1.0,1.0,2.0,Real Bed,148.0,3,365,9,9,2014-06-02,2015-10-29,91.0,0.46
1392332,Modern Eco-Friendly View Retreat,2315558,Holly,House,1,3269,4,1.5,2.0,2.0,Real Bed,350.0,2,30,41,41,2013-07-29,2015-07-31,98.0,1.38
7308567,Beautiful 1 Bedrm in Queen Anne,17597607,Nicole,Apartment,1,3270,3,1.5,1.0,2.0,Real Bed,150.0,2,1125,18,18,2015-07-28,2015-12-31,98.0,3.35
6575380,One bedroom with Lounge,34392395,Sam,House,2,3228,5,1.0,1.0,1.0,Real Bed,150.0,1,1125,9,9,2015-08-22,2015-09-20,100.0,1.99
6004058,LOWER QUEEN ANNE STUDIO W/PATIO,9031463,Marina,Apartment,1,3271,2,1.0,0.0,1.0,Futon,100.0,1,1125,20,20,2015-04-18,2016-01-02,92.0,2.29
9550869,Queen Anne Craftsman,12867960,Maureen,Bungalow,1,3272,10,3.0,4.0,4.0,Real Bed,349.0,1,1125,0,0,,,0.0,0.0
8515408,Queen Anne Hill Craftsman studio,3502513,Jennifer,Bungalow,1,3273,2,1.0,0.0,1.0,Real Bed,110.0,2,1125,3,3,2015-10-12,2015-12-31,100.0,1.06
5383192,Craftsman House Near Everything,27606550,Christine,House,1,3274,4,1.0,1.0,2.0,Real Bed,160.0,2,1125,1,1,2015-06-29,2015-06-29,100.0,0.16
1112092,Seattle Backyard Cottage-Queen Anne,5856339,Annie,House,1,3275,4,1.0,1.0,3.0,Real Bed,130.0,3,1125,26,26,2013-05-05,2015-12-29,95.0,0.8
7772661,:: Carriage House :: Queen Anne ::,40885963,Michael,House,1,3276,2,1.0,0.0,1.0,Real Bed,99.0,1,1125,2,2,2015-12-20,2015-12-21,100.0,2.0
9254900,STUDIO APARTMENT WITH A VIEW,27128936,Anisa,Apartment,1,3277,2,1.0,0.0,1.0,Real Bed,100.0,1,1125,0,0,,,0.0,0.0
7714294,Top Floor Apt. W/ Spectacular View!,3521823,Elise,Apartment,1,3278,3,1.0,1.0,1.0,Futon,137.0,2,1125,3,3,2015-08-18,2015-09-03,100.0,0.64
10310373,"Cozy, cute, Queen Anne living",53050379,Ana,Apartment,2,3279,3,1.0,1.0,1.0,Real Bed,20.0,1,1125,0,0,,,0.0,0.0
9368342,"Beautiful, Modern Townhouse",1039322,Manomi,Townhouse,1,3280,2,1.5,1.0,1.0,Real Bed,150.0,4,1125,0,0,,,0.0,0.0
6361863,Located in the heart of Queen Anne,25150356,Kurt & Anna,Apartment,1,3281,2,1.0,1.0,1.0,Real Bed,145.0,2,1125,44,44,2015-05-16,2016-01-01,94.0,5.64
8105221,Cozy room in Modern Queen Anne Home,15155647,Shiri,Townhouse,2,3282,2,1.0,1.0,1.0,Futon,80.0,1,1125,10,10,2015-09-07,2015-11-29,100.0,2.5
3269390,Stand alone Guest Cottage,12171359,Diane,House,1,3283,2,1.0,0.0,1.0,Real Bed,95.0,3,1125,77,77,2014-06-23,2015-12-28,98.0,4.12
4566393,Beautiful West Queen Anne Craftsman,23669617,Irmela,House,1,3284,4,2.5,3.0,3.0,Real Bed,400.0,2,1125,0,0,,,0.0,0.0
9282409,Bright & Airy room w/ $1M views,560743,Zachary,House,2,3285,2,2.0,1.0,1.0,Real Bed,85.0,2,1125,2,2,2015-11-20,2015-12-12,100.0,1.3
8095168,Private room in upper QA w/ view!,3521823,Elise,Apartment,2,3286,2,1.0,1.0,1.0,Futon,70.0,1,1125,1,1,2015-09-08,2015-09-08,100.0,0.25
2746782,Suite Garage on Queen Anne,4016632,Jean-Marc,Apartment,1,3287,2,1.0,0.0,1.0,Real Bed,90.0,2,14,109,109,2014-04-21,2015-12-29,97.0,5.24
6424982,Peaceful Queen Anne Getaway,33524725,Ruth,House,2,3288,2,1.0,1.0,1.0,Real Bed,80.0,1,6,52,52,2015-05-29,2016-01-02,92.0,7.06
762029,Hand crafted Gypsy Wagon with heart,4016632,Jean-Marc,Camper/RV,2,3289,2,1.0,1.0,2.0,Real Bed,60.0,2,7,191,191,2012-11-05,2016-01-01,97.0,4.96
8988281,Cozy 2 BR/1 BA Queen Anne Home,46954097,Nell & Andreas,House,1,3290,4,1.0,2.0,2.0,Real Bed,175.0,1,15,0,0,,,0.0,0.0
7077910,"Modern Townhouse, Heart of Ballard!",2843411,Dina,House,1,1,6,2.5,3.0,4.0,Real Bed,170.0,4,1125,9,9,2015-08-10,2015-11-29,91.0,1.82
3772674,Cozy Ballard Apartment,18232665,Kim,Apartment,1,2,2,1.0,1.0,1.0,Real Bed,85.0,3,1125,65,65,2014-08-28,2015-12-14,98.0,3.94
7021906,Plum Modern - 5 bdrm Tranquility,28770702,Mercy,House,1,3,12,3.5,5.0,7.0,Real Bed,465.0,3,1125,5,5,2015-09-18,2015-12-16,96.0,1.38
7618605,1BR-Ultra Hip Ballard-Walk to Bars!,5326074,Mckinzy,Apartment,1,4,2,1.0,1.0,1.0,Real Bed,175.0,1,1125,5,5,2015-08-10,2015-12-01,96.0,1.01
10234558,Cozy BR in heart of lively Ballard,31887689,Sophia,Condominium,2,5,2,1.0,1.0,1.0,Real Bed,50.0,1,1125,0,0,,,0.0,0.0
7021702,"Modern, Cozy 1 Bedroom Apartment",36805437,Brooke,Apartment,2,6,2,1.0,1.0,1.0,Real Bed,60.0,1,1125,0,0,,,0.0,0.0
7680439,Urban cottage in heart of Ballard,1612983,Andrea,House,2,7,2,1.0,1.0,1.0,Pull-out Sofa,59.0,1,1125,16,16,2015-08-12,2015-12-20,93.0,3.29
4258515,**Be in the MIDDLE OF EVERYTHING!*,841009,Lauren,Apartment,2,8,4,1.0,1.0,4.0,Real Bed,47.0,1,1125,23,23,2015-05-25,2015-10-08,77.0,3.07
1148517,Cute Cottage in Sunny Ballard,6296335,Fleur,House,1,9,4,1.0,2.0,2.0,Real Bed,145.0,2,14,45,45,2013-06-13,2015-09-21,97.0,1.44
2487892,Two blocks from downtown Ballard,1343908,Martin,House,2,10,2,1.0,1.0,1.0,Futon,70.0,1,1125,75,75,2014-03-26,2015-12-20,94.0,3.46
3038772,"Cozy Private Room, Bath and Patio",15473800,Lisa,House,2,11,2,1.0,1.0,1.0,Real Bed,55.0,2,1125,86,86,2014-06-02,2016-01-01,94.0,4.43
699460,Ballard Artist's Studio,3587674,Patti And Benson,House,2,12,4,1.0,1.0,2.0,Real Bed,95.0,2,90,151,151,2012-10-15,2015-12-18,97.0,3.85
4085439,Historic Ballard House,21066328,Debra,House,2,13,2,1.0,1.0,1.0,Real Bed,125.0,1,1125,6,6,2014-09-21,2015-05-29,92.0,0.38
8053990,Nautical Bedroom in Modern House,23228606,Elin,House,2,14,2,1.0,1.0,1.0,Real Bed,65.0,1,26,16,16,2015-08-30,2015-12-13,94.0,3.75
7011773,Pull out couch in garage,23228606,Elin,House,2,15,1,1.0,1.0,1.0,Pull-out Sofa,25.0,1,1125,0,0,,,0.0,0.0
2467550,Tiny Ballard House Near Transit,811494,Alexis,House,1,16,4,1.0,0.0,2.0,Real Bed,40.0,5,1125,0,0,,,0.0,0.0
2686374,Bunkhouse Topbunk/Airstream Retreat,2231298,Chris,House,1,17,6,1.0,3.0,4.0,Real Bed,149.0,1,1125,165,165,2014-04-14,2016-01-02,95.0,7.84
1956274,Sweet Ballard Apartment for Two,7466082,Vera,Apartment,1,18,2,1.5,1.0,1.0,Real Bed,125.0,3,1125,48,48,2014-02-20,2015-12-01,100.0,2.11
8537192,Charming Old Ballard Bungalow (2/2),43954674,Brian,House,2,19,2,0.5,1.0,1.0,Real Bed,55.0,1,1125,0,0,,,0.0,0.0
5919096,Ballard Victorian 900 sq ft apt,53050,Bob,Apartment,1,20,4,1.0,1.0,3.0,Real Bed,129.0,5,999,2,2,2015-05-17,2015-06-01,100.0,0.26
6516529,"One-bedroom Apartment, Ballard",3781927,Katharine,Apartment,1,21,2,1.0,1.0,1.0,Real Bed,100.0,1,1125,0,0,,,0.0,0.0
3294243,Beautiful Ballard condo with view!,4970133,Paula,Apartment,1,22,4,2.0,2.0,2.0,Real Bed,150.0,2,1125,27,27,2014-07-07,2015-10-14,93.0,1.48
10210971,Bedroom & private bath in Ballard,24709547,Daniel,Townhouse,2,23,1,1.0,1.0,1.0,Real Bed,50.0,1,1125,0,0,,,0.0,0.0
3584790,2 Bedrm Apt in the heart of Ballard,2882219,John And Alicia,Apartment,1,68,6,1.0,2.0,3.0,Real Bed,99.0,5,15,0,0,,,0.0,0.0
1266459,Pretty Condo in Downtown Ballard,2317654,Dahlia,Apartment,1,24,2,1.5,1.0,1.0,Real Bed,150.0,2,1125,9,9,2013-07-09,2015-07-17,98.0,0.3
9098059,Loft bedroom & art studio,43954674,Brian,Bungalow,1,25,4,1.0,1.0,3.0,Real Bed,105.0,2,1125,0,0,,,0.0,0.0
408526,Chic 3 bed 4 bath Ballard townhome,2034501,Vivian,House,1,26,7,4.0,3.0,3.0,Real Bed,218.0,14,60,0,0,,,0.0,0.0
4118282,"Private, clean, spacious Townhome",19071753,Julien,House,1,69,5,1.5,2.0,2.0,Real Bed,80.0,1,7,88,88,2014-10-27,2016-01-02,95.0,6.07
6813483,Victorian Charm in Heart of Ballard,35674639,Beverly,Apartment,1,27,2,1.0,1.0,1.0,Real Bed,126.0,2,1125,10,10,2015-07-18,2015-12-26,98.0,1.75
6590264,Modern Ballard Apt 4 Tech Travlers,24500821,Tim,Apartment,1,28,4,1.0,1.0,2.0,Real Bed,115.0,1,1125,5,5,2015-07-05,2015-11-13,96.0,0.82
2650482,Modern family home in Old Ballard,205007,Martin And Taryn,Apartment,1,29,4,2.0,2.0,2.0,Real Bed,225.0,2,10,10,10,2014-09-21,2015-08-07,98.0,0.64
20927,Cottage in the Heart of Ballard,79450,Brad & Liz,Cabin,1,30,2,1.0,1.0,1.0,Futon,89.0,2,14,244,244,2010-07-04,2015-12-26,97.0,3.64
4395578,Ballard Townhome - Pet Friendly!,430709,Sea To Sky Rentals,House,1,31,8,2.5,3.0,5.0,Real Bed,225.0,3,1125,1,1,2015-03-29,2015-03-29,100.0,0.11
4995903,Ballard Cottage with Loft,13535511,Megan,House,1,32,1,1.0,0.0,1.0,Real Bed,50.0,1,1125,0,0,,,0.0,0.0
5549211,Plum Apartment,28770702,Mercy,Apartment,1,33,4,1.0,1.0,2.0,Real Bed,134.0,3,45,40,40,2015-03-15,2016-01-03,98.0,4.05
8240758,Spacious Ballard Apt: Walk to All!,15785670,Emily,Apartment,1,34,2,1.0,1.0,1.0,Real Bed,75.0,3,1125,2,2,2015-09-30,2015-10-04,80.0,0.62
6856295,Pvt. Entrance Bedroom&Bath-Ballard,34872403,Pallavi,House,2,35,2,1.0,1.0,1.0,Real Bed,65.0,1,1125,46,46,2015-06-18,2016-01-01,97.0,6.87
6881188,Ballard Townhouse Near The Locks,33225983,Jean,House,1,36,6,2.5,3.0,4.0,Real Bed,375.0,1,1125,23,23,2015-07-05,2015-12-30,96.0,3.75
1579615,"Ballard, Seattle Cozy Studio Apt.",8403307,Mario,House,1,37,3,1.0,1.0,2.0,Real Bed,97.0,2,1125,44,44,2013-09-05,2015-12-21,98.0,1.55
3766866,Condo in Hip Ballard WALK,19296907,J.Lynn,Condominium,1,38,2,1.0,1.0,1.0,Real Bed,145.0,2,35,14,14,2014-08-11,2015-12-31,97.0,0.82
2406966,Renovated 2 bedroom in old Ballard,53050,Bob,Apartment,1,39,5,1.0,2.0,4.0,Real Bed,129.0,5,1125,12,12,2014-09-23,2015-10-29,100.0,0.77
4872699,Large Home in Historical Ballard,25066447,Karen,House,1,40,6,1.5,3.0,4.0,Real Bed,197.0,4,29,1,1,2015-02-02,2015-02-02,100.0,0.09
5470629, Ballard Garden Apartment,28375755,Barbara,Apartment,1,41,2,1.0,1.0,1.0,Real Bed,120.0,2,28,25,25,2015-05-29,2015-12-20,99.0,3.39
2950213,Entire artist's  apt in hip hood,15060417,Ginny,Apartment,1,42,4,1.0,1.0,1.0,Real Bed,200.0,2,90,35,35,2014-06-14,2015-11-02,95.0,1.84
9015088,Spacious condo with gorgeous views,29133654,Muna,Apartment,1,70,5,2.0,2.0,2.0,Real Bed,135.0,1,1125,5,5,2015-11-28,2016-01-02,100.0,3.95
3979496,Large bright room & TV in Seattle,4807375,Jayne,House,2,43,2,1.0,1.0,1.0,Futon,70.0,1,1125,31,31,2014-08-30,2015-11-07,95.0,1.89
7501919,Apartment in Downtown Ballard,36085516,Jennifer,Apartment,1,44,2,1.0,1.0,2.0,Real Bed,150.0,2,1125,7,7,2015-08-05,2015-10-11,97.0,1.37
4732995,Urban Oasis in the Heart of Ballard,19533935,Stephanie,Apartment,1,45,3,1.0,1.0,1.0,Real Bed,200.0,2,1125,4,4,2015-08-14,2015-12-20,95.0,0.83
7134759,Master in Modern Townhouse,23228606,Elin,Townhouse,2,46,2,1.0,1.0,1.0,Real Bed,60.0,1,26,16,16,2015-09-03,2015-12-19,98.0,3.87
4532538,Classic old Ballard home,23489864,Daniel,House,1,47,5,3.0,3.0,5.0,Real Bed,180.0,5,1125,1,1,2016-01-01,2016-01-01,100.0,1.0
7534398,Private bedroom in heart of Ballard,39472587,Kelly,Apartment,2,48,3,1.0,1.0,1.0,Real Bed,69.0,1,1125,8,8,2015-10-26,2015-12-21,100.0,3.38
9387189,Party Central Studio on Ballard Ave,1539790,Alianna,Apartment,1,49,3,1.0,0.0,1.0,Real Bed,90.0,1,1125,1,1,2015-12-05,2015-12-05,100.0,1.0
6337492,Nice 1 bedroom apartment in Ballard,32998581,Katelynn,Apartment,1,50,2,1.0,1.0,1.0,Real Bed,80.0,1,1125,5,5,2015-05-19,2015-10-10,92.0,0.65
10231701,Private room & bath- Ballard,52580911,Karen,Townhouse,2,51,2,1.5,1.0,1.0,Real Bed,65.0,1,1125,0,0,,,0.0,0.0
1609922,Cute Cozy Townhome in Old Ballard,3494510,Katie,House,1,52,5,1.5,2.0,2.0,Real Bed,150.0,4,1125,26,26,2013-10-14,2015-11-29,94.0,0.96
4236723,Ballard Bunkhouse - Bottom Bunk,2231298,Chris,House,1,53,6,1.5,2.0,3.0,Real Bed,195.0,1,1125,113,113,2014-10-12,2016-01-02,94.0,7.53
7843837,Charming Ballard Apartment,19001873,Kailee,Apartment,1,54,4,1.0,1.0,1.0,Real Bed,149.0,1,7,0,0,,,0.0,0.0
3076065,Foodie Paradise near DT Seattle ,15655683,Michael,House,1,55,5,3.0,2.0,2.0,Real Bed,224.0,3,1125,15,15,2015-01-02,2015-09-21,96.0,1.22
6423204,Charming 1919 cottage in Ballard,33367198,Mark And Marti,House,1,56,3,1.0,2.0,2.0,Real Bed,115.0,3,1125,44,44,2015-05-25,2015-12-27,91.0,5.87
8338849,Charming Old Ballard bungalow,43954674,Brian,House,2,57,2,1.0,1.0,1.0,Real Bed,55.0,1,1125,7,7,2015-09-17,2015-09-30,94.0,1.91
6401209,Plum House - 4 bdrm Ballard luxury,28770702,Mercy,House,1,58,8,2.5,4.0,5.0,Real Bed,338.0,3,1125,13,13,2015-06-29,2015-12-28,97.0,2.05
20928,Victorian in the Heart of Ballard,79450,Brad & Liz,House,1,59,2,1.0,1.0,1.0,Futon,79.0,2,14,44,44,2015-06-07,2015-12-23,97.0,6.23
3344977,Private room blocks to DT Ballard,16884006,Alex,House,2,60,2,1.0,1.0,1.0,Real Bed,80.0,1,31,56,56,2014-07-13,2015-10-25,96.0,3.11
7604621,Heart of Ballard private room,39884676,Will,Townhouse,1,61,2,1.0,0.0,1.0,Real Bed,85.0,2,1125,11,11,2015-10-04,2015-12-23,95.0,3.55
3303978,Private 1BR apartment with kitchen,16687781,Andrea,House,1,62,2,1.0,1.0,1.0,Futon,80.0,2,100,39,39,2014-07-28,2015-12-28,98.0,2.22
7067082,Ballard Loft-crash pad,25171396,Heidi,Loft,2,63,3,1.0,1.0,1.0,Real Bed,49.0,1,1125,10,10,2015-07-10,2015-09-28,90.0,1.68
3121829,Kid friendly townhouse near it all ,4152568,Barrie,House,1,64,4,2.5,3.0,2.0,Real Bed,100.0,1,1125,6,6,2014-07-22,2015-12-30,90.0,0.34
2539881,Sunny Ballard Near Everthing,12503146,Alan,Apartment,1,65,2,1.0,1.0,1.0,Real Bed,79.0,1,1125,4,4,2014-05-25,2015-11-29,85.0,0.2
3678718,Odd Lodging in the Heart of Ballard,5776729,Ballard Odd Fellows,Apartment,1,66,2,1.0,0.0,1.0,Real Bed,75.0,2,14,79,79,2014-08-16,2015-12-18,96.0,4.67
4694479,Cozy Room in Heart of Ballard,20069008,Kaiser,House,2,67,2,1.0,1.0,1.0,Real Bed,57.0,2,28,50,50,2015-03-29,2015-12-14,96.0,5.32
6646843,Sweet North Central Flat,34793330,Maya And Yoav,Apartment,1,141,4,1.0,1.0,2.0,Real Bed,99.0,2,1125,28,28,2015-08-13,2015-12-28,89.0,5.79
1364440,Ballard Mid-Century Apartment Room,256203,Shannon,Apartment,2,142,1,1.0,1.0,1.0,Futon,55.0,2,10,20,20,2013-08-09,2015-09-26,100.0,0.68
1781873,Fremont View Apartment,2237228,Mimi,Apartment,1,143,2,1.0,1.0,1.0,Real Bed,96.0,2,14,57,57,2014-03-09,2015-12-01,92.0,2.56
4138423, Sunny Ballard Digs,129014,Rob And Molly,House,1,144,4,1.0,1.0,1.0,Real Bed,99.0,1,1125,38,38,2014-10-25,2015-12-20,94.0,2.61
5562674,Walk Ballard! Bright Basement 2Bdrm,28840161,Anna,House,1,145,4,1.0,2.0,2.0,Real Bed,79.0,1,1125,71,71,2015-03-15,2015-12-13,95.0,7.2
1789341,Modern Classic~Convenient~Priv Home,3979528,Amelia & Foxy,House,1,146,2,1.0,1.0,1.0,Real Bed,115.0,3,365,17,17,2014-04-20,2015-11-28,99.0,0.82
4672934,Modern 3BR Freestanding Townhouse,19993125,Steven,House,1,147,10,2.5,3.0,5.0,Real Bed,350.0,1,1125,13,13,2015-01-02,2016-01-02,98.0,1.06
4550099,Brand-New 3BR/3BA Home w/ Roof-View,15104715,Mike & Laura,House,1,148,6,3.0,3.0,3.0,Real Bed,295.0,2,7,3,3,2014-11-29,2015-05-26,93.0,0.22
1198799,A Friendly Place in Ballard,6428916,Javier & Yeon,House,2,149,2,1.5,1.0,1.0,Real Bed,70.0,2,1125,19,19,2015-03-01,2016-01-01,98.0,1.84
5308429,Entire Private Floor:Bed&Bath Suite,7849723,Brian,House,2,203,2,1.0,1.0,1.0,Real Bed,53.0,14,1125,18,18,2015-02-12,2016-01-02,99.0,1.65
2769088,Rooftop Olympic View 4m Sunny Loft ,5067360,Wendy,House,1,150,4,1.0,2.0,2.0,Real Bed,110.0,2,14,12,12,2014-05-26,2015-08-11,71.0,0.61
7603135,Ballard Bungalow,39549545,Alex,House,1,151,4,1.0,2.0,2.0,Real Bed,225.0,1,1125,4,4,2015-08-17,2015-09-21,95.0,0.85
9374365,Gorgeous Townhome Private Room,6407320,Varun,House,2,152,2,1.5,1.0,1.0,Real Bed,35.0,1,1125,7,7,2015-11-13,2015-12-30,97.0,3.96
6106498,Home sweet home-away-from home!,31684830,Yedida,House,2,153,2,1.0,1.0,1.0,Real Bed,55.0,1,1125,23,23,2015-05-05,2015-10-12,97.0,2.82
9331449,Gorgeous Townhome Main Bdrm+Balcony,6407320,Varun,Townhouse,2,154,2,1.5,1.0,1.0,Real Bed,45.0,1,1125,2,2,2015-12-07,2015-12-14,90.0,2.0
8799162,Ballard studio w kitchen & bath,46108145,Mary,House,2,155,2,1.0,1.0,1.0,Real Bed,79.0,1,7,0,0,,,0.0,0.0
4317390,Comfort in Ballard/Fremont for 8!,22414188,Grace,House,1,156,8,1.0,2.0,6.0,Real Bed,133.0,2,1125,39,39,2014-11-23,2015-12-21,95.0,2.87
3884851,Large room in Ballard neighborhood ,19477023,Cindy,Apartment,2,157,2,1.0,1.0,1.0,Real Bed,65.0,2,1125,64,64,2014-08-25,2016-01-02,96.0,3.86
